window_id,image_path,xmin,ymin,xmax,ymax,label
14_077_6_0085_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,178,116,258,196,0
14_077_6_0085_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,170,64,250,144,0
14_077_6_0085_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,110,108,190,188,0
14_077_6_0085_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,109,70,189,150,0
14_077_6_0085_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,82,119,162,199,0
14_077_6_0085_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,142,150,222,230,0
14_077_6_0085_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,106,198,186,278,0
14_077_6_0085_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,95,179,175,259,0
14_077_6_0085_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,49,173,129,253,0
14_077_6_0085_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,58,124,138,204,0
14_077_6_0085_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,61,35,141,115,0
14_077_6_0085_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,72,176,152,256,0
14_077_6_0085_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,43,202,123,282,0
14_077_6_0085_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,5,215,85,295,0
14_077_6_0085_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,66,263,146,343,0
14_077_6_0085_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,62,327,142,407,0
14_077_6_0085_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,65,392,145,472,0
14_077_6_0085_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,102,436,182,516,0
14_077_6_0085_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,115,371,195,451,0
14_077_6_0085_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,108,306,188,386,0
14_077_6_0085_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,99,245,179,325,0
14_077_6_0085_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,71,253,151,333,0
14_077_6_0085_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,134,212,214,292,0
14_077_6_0085_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,272,120,352,200,0
14_077_6_0085_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,487,198,567,278,1
14_077_6_0085_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,538,172,618,252,0
14_077_6_0085_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,571,170,651,250,0
14_077_6_0085_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,597,220,677,300,0
14_077_6_0085_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,569,224,649,304,0
14_077_6_0085_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,505,213,585,293,0
14_077_6_0085_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,498,203,578,283,1
14_077_6_0085_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,514,254,594,334,0
14_077_6_0085_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,578,300,658,380,0
14_077_6_0085_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,621,362,701,442,0
14_077_6_0085_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,674,420,754,500,0
14_077_6_0085_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,706,469,786,549,0
14_077_6_0085_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,719,513,799,593,0
14_077_6_0085_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,698,528,778,608,0
14_077_6_0085_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,645,483,725,563,0
14_077_6_0085_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,637,418,717,498,0
14_077_6_0085_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,613,390,693,470,0
14_077_6_0085_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,646,353,726,433,0
14_077_6_0085_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,716,345,796,425,0
14_077_6_0085_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,688,300,768,380,0
14_077_6_0085_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,646,249,726,329,0
14_077_6_0085_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,623,190,703,270,0
14_077_6_0085_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,676,234,756,314,0
14_077_6_0085_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,664,231,744,311,0
14_077_6_0085_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,614,279,694,359,0
14_077_6_0085_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,662,328,742,408,0
14_077_6_0085_86,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,668,309,748,389,0
14_077_6_0085_87,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,701,250,781,330,0
14_077_6_0085_88,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,699,307,779,387,0
14_077_6_0085_89,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,719,353,799,433,0
14_077_6_0085_90,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,719,390,799,470,0
14_077_6_0085_91,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,719,410,799,490,0
14_077_6_0085_92,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,701,376,781,456,0
14_077_6_0085_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,719,360,799,440,0
14_077_6_0085_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,639,343,719,423,0
14_077_6_0085_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,599,247,679,327,0
14_077_6_0085_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,506,268,586,348,0
14_077_6_0085_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,501,331,581,411,0
14_077_6_0085_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,480,396,560,476,0
14_077_6_0085_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,705,294,785,374,0
14_077_6_0085_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\077\6\14_077_6_0085_processed.png,453,194,533,274,1
14_064_2_0065_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,694,333,774,413,0
14_064_2_0065_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,679,313,759,393,0
14_064_2_0065_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,662,350,742,430,0
14_064_2_0065_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,629,265,709,345,0
14_064_2_0065_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,561,194,641,274,0
14_064_2_0065_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,512,147,592,227,0
14_064_2_0065_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,444,141,524,221,0
14_064_2_0065_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,363,114,443,194,0
14_064_2_0065_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,285,136,365,216,0
14_064_2_0065_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,289,205,369,285,0
14_064_2_0065_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,293,268,373,348,0
14_064_2_0065_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,338,325,418,405,1
14_064_2_0065_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,265,142,345,222,0
14_064_2_0065_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,186,162,266,242,0
14_064_2_0065_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,212,93,292,173,0
14_064_2_0065_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,180,78,260,158,0
14_064_2_0065_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,125,129,205,209,0
14_064_2_0065_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,243,69,323,149,0
14_064_2_0065_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,277,0,357,80,0
14_064_2_0065_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,267,0,347,80,0
14_064_2_0065_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,312,16,392,96,0
14_064_2_0065_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,357,36,437,116,0
14_064_2_0065_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,363,0,443,80,0
14_064_2_0065_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,397,0,477,80,0
14_064_2_0065_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,410,28,490,108,0
14_064_2_0065_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,489,18,569,98,0
14_064_2_0065_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,417,0,497,80,0
14_064_2_0065_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,431,50,511,130,0
14_064_2_0065_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,369,62,449,142,0
14_064_2_0065_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,394,148,474,228,0
14_064_2_0065_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,413,205,493,285,0
14_064_2_0065_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,479,236,559,316,0
14_064_2_0065_33,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,387,169,467,249,0
14_064_2_0065_34,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,311,150,391,230,0
14_064_2_0065_35,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,328,57,408,137,0
14_064_2_0065_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,313,0,393,80,0
14_064_2_0065_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,312,0,392,80,0
14_064_2_0065_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,240,94,320,174,0
14_064_2_0065_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,145,184,225,264,0
14_064_2_0065_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,235,62,315,142,0
14_064_2_0065_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,426,81,506,161,0
14_064_2_0065_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,415,81,495,161,0
14_064_2_0065_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,541,212,621,292,0
14_064_2_0065_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,540,213,620,293,0
14_064_2_0065_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,504,260,584,340,0
14_064_2_0065_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,513,245,593,325,0
14_064_2_0065_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,468,57,548,137,0
14_064_2_0065_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,550,96,630,176,0
14_064_2_0065_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,616,165,696,245,0
14_064_2_0065_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,673,242,753,322,0
14_064_2_0065_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,693,309,773,389,0
14_064_2_0065_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,719,258,799,338,0
14_064_2_0065_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,676,210,756,290,0
14_064_2_0065_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,647,130,727,210,0
14_064_2_0065_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,597,57,677,137,0
14_064_2_0065_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,622,122,702,202,0
14_064_2_0065_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,651,167,731,247,0
14_064_2_0065_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,622,140,702,220,0
14_064_2_0065_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,571,79,651,159,0
14_064_2_0065_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,518,34,598,114,0
14_064_2_0065_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,563,35,643,115,0
14_064_2_0065_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,531,51,611,131,0
14_064_2_0065_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,512,55,592,135,0
14_064_2_0065_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,594,194,674,274,0
14_064_2_0065_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,532,286,612,366,0
14_064_2_0065_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,561,363,641,443,0
14_064_2_0065_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,617,379,697,459,0
14_064_2_0065_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,657,422,737,502,0
14_064_2_0065_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,701,482,781,562,0
14_064_2_0065_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,669,546,749,626,0
14_064_2_0065_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,657,540,737,620,0
14_064_2_0065_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,667,543,747,623,0
14_064_2_0065_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,634,546,714,626,0
14_064_2_0065_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,605,558,685,638,0
14_064_2_0065_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,584,517,664,597,0
14_064_2_0065_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,626,442,706,522,0
14_064_2_0065_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,664,362,744,442,0
14_064_2_0065_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,710,353,790,433,0
14_064_2_0065_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,685,391,765,471,0
14_064_2_0065_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,719,404,799,484,0
14_064_2_0065_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,719,424,799,504,0
14_064_2_0065_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,623,438,703,518,0
14_064_2_0065_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,562,379,642,459,0
14_064_2_0065_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,565,416,645,496,0
14_064_2_0065_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\064\2\14_064_2_0065_processed.png,584,492,664,572,0
